,missing_fraction
EPS1_t1034,0.0
EPS1_t1035,0.0
EPS1_t1036,0.0
EPS1_t1037,0.0
EPS1_t1038,0.0
EPS1_t1039,0.0
EPS1_t1040,0.0
EPS1_t1089,0.0
EPS1_t1090,0.0
EPS1_t1091,0.0
EPS1_t1092,0.0
EPS1_t1093,0.0
EPS1_t1094,0.0
EPS1_t1095,0.0
EPS1_t1096,0.0
EPS1_t1081,0.0
EPS1_t1082,0.0
EPS1_t1083,0.0
EPS1_t1084,0.0
EPS1_t1085,0.0
EPS1_t1086,0.0
EPS1_t1087,0.0
EPS1_t1088,0.0
EPS1_t1073,0.0
EPS1_t1074,0.0
EPS1_t1075,0.0
EPS1_t1076,0.0
EPS1_t1077,0.0
EPS1_t1078,0.0
EPS1_t1079,0.0
EPS1_t1080,0.0
EPS1_t1065,0.0
EPS1_t1066,0.0
EPS1_t1067,0.0
EPS1_t1068,0.0
EPS1_t1069,0.0
EPS1_t1070,0.0
EPS1_t1071,0.0
EPS1_t1072,0.0
EPS1_t1121,0.0
EPS1_t1122,0.0
EPS1_t1123,0.0
EPS1_t1124,0.0
EPS1_t1125,0.0
EPS1_t1126,0.0
EPS1_t1127,0.0
EPS1_t1128,0.0
EPS1_t1113,0.0
EPS1_t1114,0.0
EPS1_t1115,0.0
EPS1_t1116,0.0
EPS1_t1117,0.0
EPS1_t1118,0.0
EPS1_t1119,0.0
EPS1_t1120,0.0
EPS1_t1105,0.0
EPS1_t1106,0.0
EPS1_t1107,0.0
EPS1_t1108,0.0
EPS1_t1109,0.0
EPS1_t1110,0.0
EPS1_t1111,0.0
EPS1_t1112,0.0
EPS1_t1097,0.0
EPS1_t1098,0.0
EPS1_t1099,0.0
EPS1_t1100,0.0
EPS1_t1101,0.0
EPS1_t1102,0.0
EPS1_t1103,0.0
EPS1_t1104,0.0
EPS1_t1153,0.0
EPS1_t1154,0.0
EPS1_t1155,0.0
EPS1_t1156,0.0
EPS1_t1157,0.0
EPS1_t1158,0.0
EPS1_t1159,0.0
EPS1_t1160,0.0
EPS1_t1145,0.0
EPS1_t1146,0.0
EPS1_t1147,0.0
EPS1_t1148,0.0
EPS1_t1149,0.0
EPS1_t1150,0.0
EPS1_t1151,0.0
EPS1_t1152,0.0
EPS1_t1137,0.0
EPS1_t1138,0.0
EPS1_t1139,0.0
EPS1_t1140,0.0
EPS1_t1141,0.0
EPS1_t1142,0.0
EPS1_t1143,0.0
EPS1_t1144,0.0
EPS1_t1129,0.0
EPS1_t1130,0.0
EPS1_t1131,0.0
EPS1_t1132,0.0
EPS1_t1133,0.0
EPS1_t1134,0.0
EPS1_t1135,0.0
EPS1_t1136,0.0
EPS1_t1185,0.0
EPS1_t1186,0.0
EPS1_t1187,0.0
EPS1_t1188,0.0
EPS1_t1189,0.0
EPS1_t1190,0.0
EPS1_t1191,0.0
EPS1_t1192,0.0
EPS1_t1177,0.0
EPS1_t1178,0.0
EPS1_t1179,0.0
EPS1_t1180,0.0
EPS1_t1181,0.0
EPS1_t1182,0.0
EPS1_t1183,0.0
EPS1_t1184,0.0
EPS1_t1169,0.0
EPS1_t1170,0.0
EPS1_t1171,0.0
EPS1_t1172,0.0
EPS1_t1173,0.0
EPS1_t1174,0.0
EPS1_t1175,0.0
EPS1_t1176,0.0
EPS1_t1161,0.0
EPS1_t1162,0.0
EPS1_t1163,0.0
EPS1_t1164,0.0
EPS1_t1165,0.0
EPS1_t1166,0.0
EPS1_t1167,0.0
EPS1_t1168,0.0
EPS1_t1217,0.0
EPS1_t1218,0.0
EPS1_t1219,0.0
EPS1_t1220,0.0
EPS1_t1221,0.0
EPS1_t1222,0.0
EPS1_t1223,0.0
EPS1_t1224,0.0
EPS1_t1209,0.0
EPS1_t1210,0.0
EPS1_t1211,0.0
EPS1_t1212,0.0
EPS1_t1213,0.0
EPS1_t1214,0.0
EPS1_t1215,0.0
EPS1_t1216,0.0
EPS1_t1201,0.0
EPS1_t1202,0.0
EPS1_t1203,0.0
EPS1_t1204,0.0
EPS1_t1205,0.0
EPS1_t1206,0.0
EPS1_t1207,0.0
EPS1_t1208,0.0
EPS1_t1193,0.0
EPS1_t1194,0.0
EPS1_t1195,0.0
EPS1_t1196,0.0
EPS1_t1197,0.0
EPS1_t1198,0.0
EPS1_t1199,0.0
EPS1_t1200,0.0
EPS1_t1249,0.0
EPS1_t1250,0.0
EPS1_t1251,0.0
EPS1_t1252,0.0
EPS1_t1253,0.0
EPS1_t1254,0.0
EPS1_t1255,0.0
EPS1_t1256,0.0
EPS1_t1241,0.0
EPS1_t1242,0.0
EPS1_t1243,0.0
EPS1_t1244,0.0
EPS1_t1245,0.0
EPS1_t1246,0.0
EPS1_t1247,0.0
EPS1_t1248,0.0
EPS1_t1233,0.0
EPS1_t1234,0.0
EPS1_t1235,0.0
EPS1_t1236,0.0
EPS1_t1237,0.0
EPS1_t1238,0.0
EPS1_t1239,0.0
EPS1_t1240,0.0
EPS1_t1225,0.0
EPS1_t1226,0.0
EPS1_t1227,0.0
EPS1_t1228,0.0
EPS1_t1229,0.0
EPS1_t1230,0.0
EPS1_t1231,0.0
EPS1_t1232,0.0
EPS1_t1281,0.0
EPS1_t1282,0.0
EPS1_t1283,0.0
EPS1_t1284,0.0
EPS1_t1285,0.0
EPS1_t1286,0.0
EPS1_t1287,0.0
EPS1_t1288,0.0
EPS1_t1273,0.0
EPS1_t1274,0.0
EPS1_t1275,0.0
EPS1_t1276,0.0
EPS1_t1277,0.0
EPS1_t1278,0.0
EPS1_t1279,0.0
EPS1_t1280,0.0
EPS1_t1265,0.0
EPS1_t1266,0.0
EPS1_t1267,0.0
EPS1_t1268,0.0
EPS1_t1269,0.0
EPS1_t1270,0.0
EPS1_t1271,0.0
EPS1_t1272,0.0
EPS1_t1257,0.0
EPS1_t1258,0.0
EPS1_t1259,0.0
EPS1_t1260,0.0
EPS1_t1261,0.0
EPS1_t1262,0.0
EPS1_t1263,0.0
EPS1_t1264,0.0
EPS1_t1313,0.0
EPS1_t1314,0.0
EPS1_t1315,0.0
EPS1_t1316,0.0
EPS1_t1317,0.0
EPS1_t1318,0.0
EPS1_t1319,0.0
EPS1_t1320,0.0
EPS1_t1305,0.0
EPS1_t1306,0.0
EPS1_t1307,0.0
EPS1_t1308,0.0
EPS1_t1309,0.0
EPS1_t1310,0.0
EPS1_t1311,0.0
EPS1_t1312,0.0
EPS1_t1297,0.0
EPS1_t1298,0.0
EPS1_t1299,0.0
EPS1_t1300,0.0
EPS1_t1301,0.0
EPS1_t1302,0.0
EPS1_t1303,0.0
EPS1_t1304,0.0
EPS1_t1289,0.0
EPS1_t1290,0.0
EPS1_t1291,0.0
EPS1_t1292,0.0
EPS1_t1293,0.0
EPS1_t1294,0.0
EPS1_t1295,0.0
EPS1_t1296,0.0
EPS1_t1345,0.0
EPS1_t1346,0.0
EPS1_t1347,0.0
EPS1_t1348,0.0
EPS1_t1349,0.0
EPS1_t1350,0.0
EPS1_t1351,0.0
EPS1_t1352,0.0
EPS1_t1337,0.0
EPS1_t1338,0.0
EPS1_t1339,0.0
EPS1_t1340,0.0
EPS1_t1341,0.0
EPS1_t1342,0.0
EPS1_t1343,0.0
EPS1_t1344,0.0
EPS1_t1329,0.0
EPS1_t1330,0.0
EPS1_t1331,0.0
EPS1_t1332,0.0
EPS1_t1333,0.0
EPS1_t1334,0.0
EPS1_t1335,0.0
EPS1_t1336,0.0
EPS1_t1321,0.0
EPS1_t1322,0.0
EPS1_t1323,0.0
EPS1_t1324,0.0
EPS1_t1325,0.0
EPS1_t1326,0.0
EPS1_t1327,0.0
EPS1_t1328,0.0
EPS1_t1377,0.0
EPS1_t1378,0.0
EPS1_t1379,0.0
EPS1_t1380,0.0
EPS1_t1381,0.0
EPS1_t1382,0.0
EPS1_t1383,0.0
EPS1_t1384,0.0
EPS1_t1369,0.0
EPS1_t1370,0.0
EPS1_t1371,0.0
EPS1_t1372,0.0
EPS1_t1373,0.0
EPS1_t1374,0.0
EPS1_t1375,0.0
EPS1_t1376,0.0
EPS1_t1361,0.0
EPS1_t1362,0.0
EPS1_t1363,0.0
EPS1_t1364,0.0
EPS1_t1365,0.0
EPS1_t1366,0.0
EPS1_t1367,0.0
EPS1_t1368,0.0
EPS1_t1353,0.0
EPS1_t1354,0.0
EPS1_t1355,0.0
EPS1_t1356,0.0
EPS1_t1357,0.0
EPS1_t1358,0.0
EPS1_t1359,0.0
EPS1_t1360,0.0
EPS1_t1409,0.0
EPS1_t1410,0.0
EPS1_t1411,0.0
EPS1_t1412,0.0
EPS1_t1413,0.0
EPS1_t1414,0.0
EPS1_t1415,0.0
EPS1_t1416,0.0
EPS1_t1401,0.0
EPS1_t1402,0.0
EPS1_t1403,0.0
EPS1_t1404,0.0
EPS1_t1405,0.0
EPS1_t1406,0.0
EPS1_t1407,0.0
EPS1_t1408,0.0
EPS1_t1393,0.0
EPS1_t1394,0.0
EPS1_t1395,0.0
EPS1_t1396,0.0
EPS1_t1397,0.0
EPS1_t1398,0.0
EPS1_t1399,0.0
EPS1_t1400,0.0
EPS1_t1385,0.0
EPS1_t1386,0.0
EPS1_t1387,0.0
EPS1_t1388,0.0
EPS1_t1389,0.0
EPS1_t1390,0.0
EPS1_t1391,0.0
EPS1_t1392,0.0
EPS1_t1441,0.0
EPS1_t1442,0.0
EPS1_t1443,0.0
EPS1_t1444,0.0
EPS1_t1445,0.0
EPS1_t1446,0.0
EPS1_t1447,0.0
EPS1_t1448,0.0
EPS1_t1433,0.0
EPS1_t1434,0.0
EPS1_t1435,0.0
EPS1_t1436,0.0
EPS1_t1437,0.0
EPS1_t1438,0.0
EPS1_t1439,0.0
EPS1_t1440,0.0
EPS1_t1425,0.0
EPS1_t1426,0.0
EPS1_t1427,0.0
EPS1_t1428,0.0
EPS1_t1429,0.0
EPS1_t1430,0.0
EPS1_t1431,0.0
EPS1_t1432,0.0
EPS1_t1417,0.0
EPS1_t1418,0.0
EPS1_t1419,0.0
EPS1_t1420,0.0
EPS1_t1421,0.0
EPS1_t1422,0.0
EPS1_t1423,0.0
EPS1_t1424,0.0
EPS1_t1473,0.0
EPS1_t1474,0.0
EPS1_t1475,0.0
EPS1_t1476,0.0
EPS1_t1477,0.0
EPS1_t1478,0.0
EPS1_t1479,0.0
EPS1_t1480,0.0
EPS1_t1465,0.0
EPS1_t1466,0.0
EPS1_t1467,0.0
EPS1_t1468,0.0
EPS1_t1469,0.0
EPS1_t1470,0.0
EPS1_t1471,0.0
EPS1_t1472,0.0
EPS1_t1457,0.0
EPS1_t1458,0.0
EPS1_t1459,0.0
EPS1_t1460,0.0
EPS1_t1461,0.0
EPS1_t1462,0.0
EPS1_t1463,0.0
EPS1_t1464,0.0
EPS1_t1449,0.0
EPS1_t1450,0.0
EPS1_t1451,0.0
EPS1_t1452,0.0
EPS1_t1453,0.0
EPS1_t1454,0.0
EPS1_t1455,0.0
EPS1_t1456,0.0
EPS1_t1505,0.0
EPS1_t1506,0.0
EPS1_t1507,0.0
EPS1_t1508,0.0
EPS1_t1509,0.0
EPS1_t1510,0.0
EPS1_t1511,0.0
EPS1_t1512,0.0
EPS1_t1497,0.0
EPS1_t1498,0.0
EPS1_t1499,0.0
EPS1_t1500,0.0
EPS1_t1501,0.0
EPS1_t1502,0.0
EPS1_t1503,0.0
EPS1_t1504,0.0
EPS1_t1489,0.0
EPS1_t1490,0.0
EPS1_t1491,0.0
EPS1_t1492,0.0
EPS1_t1493,0.0
EPS1_t1494,0.0
EPS1_t1495,0.0
EPS1_t1496,0.0
EPS1_t1481,0.0
EPS1_t1482,0.0
EPS1_t1483,0.0
EPS1_t1484,0.0
EPS1_t1485,0.0
EPS1_t1486,0.0
EPS1_t1487,0.0
EPS1_t1488,0.0
EPS1_t1537,0.0
EPS1_t1538,0.0
EPS1_t1539,0.0
EPS1_t1540,0.0
EPS1_t1541,0.0
EPS1_t1542,0.0
EPS1_t1543,0.0
EPS1_t1544,0.0
EPS1_t1529,0.0
EPS1_t1530,0.0
EPS1_t1531,0.0
EPS1_t1532,0.0
EPS1_t1533,0.0
EPS1_t1534,0.0
EPS1_t1535,0.0
EPS1_t1536,0.0
EPS1_t1521,0.0
EPS1_t1522,0.0
EPS1_t1523,0.0
EPS1_t1524,0.0
EPS1_t1525,0.0
EPS1_t1526,0.0
EPS1_t1527,0.0
EPS1_t1528,0.0
EPS1_t1513,0.0
EPS1_t1514,0.0
EPS1_t1515,0.0
EPS1_t1516,0.0
EPS1_t1517,0.0
EPS1_t1518,0.0
EPS1_t1519,0.0
EPS1_t1520,0.0
EPS1_t1569,0.0
EPS1_t1570,0.0
EPS1_t1571,0.0
EPS1_t1572,0.0
EPS1_t1573,0.0
EPS1_t1574,0.0
EPS1_t1575,0.0
EPS1_t1576,0.0
EPS1_t1561,0.0
EPS1_t1562,0.0
EPS1_t1563,0.0
EPS1_t1564,0.0
EPS1_t1565,0.0
EPS1_t1566,0.0
EPS1_t1567,0.0
EPS1_t1568,0.0
EPS1_t1553,0.0
EPS1_t1554,0.0
EPS1_t1555,0.0
EPS1_t1556,0.0
EPS1_t1557,0.0
EPS1_t1558,0.0
EPS1_t1559,0.0
EPS1_t1560,0.0
EPS1_t1545,0.0
EPS1_t1546,0.0
EPS1_t1547,0.0
EPS1_t1548,0.0
EPS1_t1549,0.0
EPS1_t1550,0.0
EPS1_t1551,0.0
EPS1_t1552,0.0
EPS1_t1601,0.0
EPS1_t1602,0.0
EPS1_t1603,0.0
EPS1_t1604,0.0
EPS1_t1605,0.0
EPS1_t1606,0.0
EPS1_t1607,0.0
EPS1_t1608,0.0
EPS1_t1593,0.0
EPS1_t1594,0.0
EPS1_t1595,0.0
EPS1_t1596,0.0
EPS1_t1597,0.0
EPS1_t1598,0.0
EPS1_t1599,0.0
EPS1_t1600,0.0
EPS1_t1585,0.0
EPS1_t1586,0.0
EPS1_t1587,0.0
EPS1_t1588,0.0
EPS1_t1589,0.0
EPS1_t1590,0.0
EPS1_t1591,0.0
EPS1_t1592,0.0
EPS1_t1577,0.0
EPS1_t1578,0.0
EPS1_t1579,0.0
EPS1_t1580,0.0
EPS1_t1581,0.0
EPS1_t1582,0.0
EPS1_t1583,0.0
EPS1_t1584,0.0
EPS1_t1633,0.0
EPS1_t1634,0.0
EPS1_t1635,0.0
EPS1_t1636,0.0
EPS1_t1637,0.0
EPS1_t1638,0.0
EPS1_t1639,0.0
EPS1_t1640,0.0
EPS1_t1625,0.0
EPS1_t1626,0.0
EPS1_t1627,0.0
EPS1_t1628,0.0
EPS1_t1629,0.0
EPS1_t1630,0.0
EPS1_t1631,0.0
EPS1_t1632,0.0
EPS1_t1617,0.0
EPS1_t1618,0.0
EPS1_t1619,0.0
EPS1_t1620,0.0
EPS1_t1621,0.0
EPS1_t1622,0.0
EPS1_t1623,0.0
EPS1_t1624,0.0
EPS1_t1609,0.0
EPS1_t1610,0.0
EPS1_t1611,0.0
EPS1_t1612,0.0
EPS1_t1613,0.0
EPS1_t1614,0.0
EPS1_t1615,0.0
EPS1_t1616,0.0
EPS1_t1665,0.0
EPS1_t1666,0.0
EPS1_t1667,0.0
EPS1_t1668,0.0
EPS1_t1669,0.0
EPS1_t1670,0.0
EPS1_t1671,0.0
EPS1_t1672,0.0
EPS1_t1657,0.0
EPS1_t1658,0.0
EPS1_t1659,0.0
EPS1_t1660,0.0
EPS1_t1661,0.0
EPS1_t1662,0.0
EPS1_t1663,0.0
EPS1_t1664,0.0
EPS1_t1649,0.0
EPS1_t1650,0.0
EPS1_t1651,0.0
EPS1_t1652,0.0
EPS1_t1653,0.0
EPS1_t1654,0.0
EPS1_t1655,0.0
EPS1_t1656,0.0
EPS1_t1641,0.0
EPS1_t1642,0.0
EPS1_t1643,0.0
EPS1_t1644,0.0
EPS1_t1645,0.0
EPS1_t1646,0.0
EPS1_t1647,0.0
EPS1_t1648,0.0
EPS1_t1697,0.0
EPS1_t1698,0.0
EPS1_t1699,0.0
EPS1_t1700,0.0
EPS1_t1701,0.0
EPS1_t1702,0.0
EPS1_t1703,0.0
EPS1_t1704,0.0
EPS1_t1689,0.0
EPS1_t1690,0.0
EPS1_t1691,0.0
EPS1_t1692,0.0
EPS1_t1693,0.0
EPS1_t1694,0.0
EPS1_t1695,0.0
EPS1_t1696,0.0
EPS1_t1681,0.0
EPS1_t1682,0.0
EPS1_t1683,0.0
EPS1_t1684,0.0
EPS1_t1685,0.0
EPS1_t1686,0.0
EPS1_t1687,0.0
EPS1_t1688,0.0
EPS1_t1673,0.0
EPS1_t1674,0.0
EPS1_t1675,0.0
EPS1_t1676,0.0
EPS1_t1677,0.0
EPS1_t1678,0.0
EPS1_t1679,0.0
EPS1_t1680,0.0
EPS1_t1729,0.0
EPS1_t1730,0.0
EPS1_t1731,0.0
EPS1_t1732,0.0
EPS1_t1733,0.0
EPS1_t1734,0.0
EPS1_t1735,0.0
EPS1_t1736,0.0
EPS1_t1721,0.0
EPS1_t1722,0.0
EPS1_t1723,0.0
EPS1_t1724,0.0
EPS1_t1725,0.0
EPS1_t1726,0.0
EPS1_t1727,0.0
EPS1_t1728,0.0
EPS1_t1713,0.0
EPS1_t1714,0.0
EPS1_t1715,0.0
EPS1_t1716,0.0
EPS1_t1717,0.0
EPS1_t1718,0.0
EPS1_t1719,0.0
EPS1_t1720,0.0
EPS1_t1705,0.0
EPS1_t1706,0.0
EPS1_t1707,0.0
EPS1_t1708,0.0
EPS1_t1709,0.0
EPS1_t1710,0.0
EPS1_t1711,0.0
EPS1_t1712,0.0
EPS1_t1761,0.0
EPS1_t1762,0.0
EPS1_t1763,0.0
EPS1_t1764,0.0
EPS1_t1765,0.0
EPS1_t1766,0.0
EPS1_t1767,0.0
EPS1_t1768,0.0
EPS1_t1753,0.0
EPS1_t1754,0.0
EPS1_t1755,0.0
EPS1_t1756,0.0
EPS1_t1757,0.0
EPS1_t1758,0.0
EPS1_t1759,0.0
EPS1_t1760,0.0
EPS1_t1745,0.0
EPS1_t1746,0.0
EPS1_t1747,0.0
EPS1_t1748,0.0
EPS1_t1749,0.0
EPS1_t1750,0.0
EPS1_t1751,0.0
EPS1_t1752,0.0
EPS1_t1737,0.0
EPS1_t1738,0.0
EPS1_t1739,0.0
EPS1_t1740,0.0
EPS1_t1741,0.0
EPS1_t1742,0.0
EPS1_t1743,0.0
EPS1_t1744,0.0
EPS1_t1793,0.0
EPS1_t1794,0.0
EPS1_t1795,0.0
EPS1_t1796,0.0
EPS1_t1797,0.0
EPS1_t1798,0.0
EPS1_t1799,0.0
EPS1_t1800,0.0
EPS1_t1785,0.0
EPS1_t1786,0.0
EPS1_t1787,0.0
EPS1_t1788,0.0
EPS1_t1789,0.0
EPS1_t1790,0.0
EPS1_t1791,0.0
EPS1_t1792,0.0
EPS1_t1777,0.0
EPS1_t1778,0.0
EPS1_t1779,0.0
EPS1_t1780,0.0
EPS1_t1781,0.0
EPS1_t1782,0.0
EPS1_t1783,0.0
EPS1_t1784,0.0
EPS1_t1769,0.0
EPS1_t1770,0.0
EPS1_t1771,0.0
EPS1_t1772,0.0
EPS1_t1773,0.0
EPS1_t1774,0.0
EPS1_t1775,0.0
EPS1_t1776,0.0
EPS1_t1825,0.0
EPS1_t1826,0.0
EPS1_t1827,0.0
EPS1_t1828,0.0
EPS1_t1829,0.0
EPS1_t1830,0.0
EPS1_t1831,0.0
EPS1_t1832,0.0
EPS1_t1817,0.0
EPS1_t1818,0.0
EPS1_t1819,0.0
EPS1_t1820,0.0
EPS1_t1821,0.0
EPS1_t1822,0.0
EPS1_t1823,0.0
EPS1_t1824,0.0
EPS1_t1809,0.0
EPS1_t1810,0.0
EPS1_t1811,0.0
EPS1_t1812,0.0
EPS1_t1813,0.0
EPS1_t1814,0.0
EPS1_t1815,0.0
EPS1_t1816,0.0
EPS1_t1801,0.0
EPS1_t1802,0.0
EPS1_t1803,0.0
EPS1_t1804,0.0
EPS1_t1805,0.0
EPS1_t1806,0.0
EPS1_t1807,0.0
EPS1_t1808,0.0
EPS1_t1857,0.0
EPS1_t1858,0.0
EPS1_t1859,0.0
EPS1_t1860,0.0
EPS1_t1861,0.0
EPS1_t1862,0.0
EPS1_t1863,0.0
EPS1_t1864,0.0
EPS1_t1849,0.0
EPS1_t1850,0.0
EPS1_t1851,0.0
EPS1_t1852,0.0
EPS1_t1853,0.0
EPS1_t1854,0.0
EPS1_t1855,0.0
EPS1_t1856,0.0
EPS1_t1841,0.0
EPS1_t1842,0.0
EPS1_t1843,0.0
EPS1_t1844,0.0
EPS1_t1845,0.0
EPS1_t1846,0.0
EPS1_t1847,0.0
EPS1_t1848,0.0
EPS1_t1833,0.0
EPS1_t1834,0.0
EPS1_t1835,0.0
EPS1_t1836,0.0
EPS1_t1837,0.0
EPS1_t1838,0.0
EPS1_t1839,0.0
EPS1_t1840,0.0
EPS1_t1889,0.0
EPS1_t1890,0.0
EPS1_t1891,0.0
EPS1_t1892,0.0
EPS1_t1893,0.0
EPS1_t1894,0.0
EPS1_t1895,0.0
EPS1_t1896,0.0
EPS1_t1881,0.0
EPS1_t1882,0.0
EPS1_t1883,0.0
EPS1_t1884,0.0
EPS1_t1885,0.0
EPS1_t1886,0.0
EPS1_t1887,0.0
EPS1_t1888,0.0
EPS1_t1873,0.0
EPS1_t1874,0.0
EPS1_t1875,0.0
EPS1_t1876,0.0
EPS1_t1877,0.0
EPS1_t1878,0.0
EPS1_t1879,0.0
EPS1_t1880,0.0
EPS1_t1865,0.0
EPS1_t1866,0.0
EPS1_t1867,0.0
EPS1_t1868,0.0
EPS1_t1869,0.0
EPS1_t1870,0.0
EPS1_t1871,0.0
EPS1_t1872,0.0
EPS1_t1921,0.0
EPS1_t1922,0.0
EPS1_t1923,0.0
EPS1_t1924,0.0
EPS1_t1925,0.0
EPS1_t1926,0.0
EPS1_t1927,0.0
EPS1_t1928,0.0
EPS1_t1913,0.0
EPS1_t1914,0.0
EPS1_t1915,0.0
EPS1_t1916,0.0
EPS1_t1917,0.0
EPS1_t1918,0.0
EPS1_t1919,0.0
EPS1_t1920,0.0
EPS1_t1905,0.0
EPS1_t1906,0.0
EPS1_t1907,0.0
EPS1_t1908,0.0
EPS1_t1909,0.0
EPS1_t1910,0.0
EPS1_t1911,0.0
EPS1_t1912,0.0
EPS1_t1897,0.0
EPS1_t1898,0.0
EPS1_t1899,0.0
EPS1_t1900,0.0
EPS1_t1901,0.0
EPS1_t1902,0.0
EPS1_t1903,0.0
EPS1_t1904,0.0
EPS1_t1953,0.0
EPS1_t1954,0.0
EPS1_t1955,0.0
EPS1_t1956,0.0
EPS1_t1957,0.0
EPS1_t1958,0.0
EPS1_t1959,0.0
EPS1_t1960,0.0
EPS1_t1945,0.0
EPS1_t1946,0.0
EPS1_t1947,0.0
EPS1_t1948,0.0
EPS1_t1949,0.0
EPS1_t1950,0.0
EPS1_t1951,0.0
EPS1_t1952,0.0
EPS1_t1937,0.0
EPS1_t1938,0.0
EPS1_t1939,0.0
EPS1_t1940,0.0
EPS1_t1941,0.0
EPS1_t1942,0.0
EPS1_t1943,0.0
EPS1_t1944,0.0
EPS1_t1929,0.0
EPS1_t1930,0.0
EPS1_t1931,0.0
EPS1_t1932,0.0
EPS1_t1933,0.0
EPS1_t1934,0.0
EPS1_t1935,0.0
EPS1_t1936,0.0
EPS1_t1985,0.0
EPS1_t1986,0.0
EPS1_t1987,0.0
EPS1_t1988,0.0
EPS1_t1989,0.0
EPS1_t1990,0.0
EPS1_t1991,0.0
EPS1_t1992,0.0
EPS1_t1977,0.0
EPS1_t1978,0.0
EPS1_t1979,0.0
EPS1_t1980,0.0
EPS1_t1981,0.0
EPS1_t1982,0.0
EPS1_t1983,0.0
EPS1_t1984,0.0
EPS1_t1969,0.0
EPS1_t1970,0.0
EPS1_t1971,0.0
EPS1_t1972,0.0
EPS1_t1973,0.0
EPS1_t1974,0.0
EPS1_t1975,0.0
EPS1_t1976,0.0
EPS1_t1961,0.0
EPS1_t1962,0.0
EPS1_t1963,0.0
EPS1_t1964,0.0
EPS1_t1965,0.0
EPS1_t1966,0.0
EPS1_t1967,0.0
EPS1_t1968,0.0
EPS1_t2017,0.0
EPS1_t2018,0.0
EPS1_t2019,0.0
EPS1_t2020,0.0
EPS1_t2021,0.0
EPS1_t2022,0.0
EPS1_t2023,0.0
EPS1_t2024,0.0
EPS1_t2009,0.0
EPS1_t2010,0.0
EPS1_t2011,0.0
EPS1_t2012,0.0
EPS1_t2013,0.0
EPS1_t2014,0.0
EPS1_t2015,0.0
EPS1_t2016,0.0
EPS1_t2001,0.0
EPS1_t2002,0.0
EPS1_t2003,0.0
EPS1_t2004,0.0
EPS1_t2005,0.0
EPS1_t2006,0.0
EPS1_t2007,0.0
EPS1_t2008,0.0
EPS1_t1993,0.0
EPS1_t1994,0.0
EPS1_t1995,0.0
EPS1_t1996,0.0
EPS1_t1997,0.0
EPS1_t1998,0.0
EPS1_t1999,0.0
EPS1_t2000,0.0
EPS1_t2049,0.0
EPS1_t2050,0.0
EPS1_t2051,0.0
EPS1_t2052,0.0
EPS1_t2053,0.0
EPS1_t2054,0.0
EPS1_t2055,0.0
EPS1_t2056,0.0
EPS1_t2041,0.0
EPS1_t2042,0.0
EPS1_t2043,0.0
EPS1_t2044,0.0
EPS1_t2045,0.0
EPS1_t2046,0.0
EPS1_t2047,0.0
EPS1_t2048,0.0
EPS1_t2033,0.0
EPS1_t2034,0.0
EPS1_t2035,0.0
EPS1_t2036,0.0
EPS1_t2037,0.0
EPS1_t2038,0.0
EPS1_t2039,0.0
EPS1_t2040,0.0
EPS1_t2025,0.0
EPS1_t2026,0.0
EPS1_t2027,0.0
EPS1_t2028,0.0
EPS1_t2029,0.0
EPS1_t2030,0.0
EPS1_t2031,0.0
EPS1_t2032,0.0
EPS1_t2081,0.0
EPS1_t2082,0.0
EPS1_t2083,0.0
EPS1_t2084,0.0
EPS1_t2085,0.0
EPS1_t2086,0.0
EPS1_t2087,0.0
EPS1_t2088,0.0
EPS1_t2073,0.0
EPS1_t2074,0.0
EPS1_t2075,0.0
EPS1_t2076,0.0
EPS1_t2077,0.0
EPS1_t2078,0.0
EPS1_t2079,0.0
EPS1_t2080,0.0
EPS1_t2065,0.0
EPS1_t2066,0.0
EPS1_t2067,0.0
EPS1_t2068,0.0
EPS1_t2069,0.0
EPS1_t2070,0.0
EPS1_t2071,0.0
EPS1_t2072,0.0
EPS1_t2057,0.0
EPS1_t2058,0.0
EPS1_t2059,0.0
EPS1_t2060,0.0
EPS1_t2061,0.0
EPS1_t2062,0.0
EPS1_t2063,0.0
EPS1_t2064,0.0
EPS1_t2113,0.0
EPS1_t2114,0.0
EPS1_t2115,0.0
EPS1_t2116,0.0
EPS1_t2117,0.0
EPS1_t2118,0.0
EPS1_t2119,0.0
EPS1_t2120,0.0
EPS1_t2105,0.0
EPS1_t2106,0.0
EPS1_t2107,0.0
EPS1_t2108,0.0
EPS1_t2109,0.0
EPS1_t2110,0.0
EPS1_t2111,0.0
EPS1_t2112,0.0
EPS1_t2097,0.0
EPS1_t2098,0.0
EPS1_t2099,0.0
EPS1_t2100,0.0
EPS1_t2101,0.0
EPS1_t2102,0.0
EPS1_t2103,0.0
EPS1_t2104,0.0
EPS1_t2089,0.0
EPS1_t2090,0.0
EPS1_t2091,0.0
EPS1_t2092,0.0
EPS1_t2093,0.0
EPS1_t2094,0.0
EPS1_t2095,0.0
EPS1_t2096,0.0
EPS1_t2145,0.0
EPS1_t2146,0.0
EPS1_t2147,0.0
EPS1_t2148,0.0
EPS1_t2149,0.0
EPS1_t2150,0.0
EPS1_t2151,0.0
EPS1_t2152,0.0
EPS1_t2137,0.0
EPS1_t2138,0.0
EPS1_t2139,0.0
EPS1_t2140,0.0
EPS1_t2141,0.0
